 California
 Cebu
 Florida
 Long.84.2 - Lat.25.1
Kho Samui Island,
Khor Fakkan,
Khor-Fakkan,
Kifufu,Mashi District,
Kii
Kii Bay,
Kii Chanel,
Kii Channel
Kii Channel,
Kii Gulf,
Kii Peninsula
Kii Peninsula,
Kii Pref.
Kii Prefecture,
Kii Province,
Kii Sea,
Kii Strait,
Kii Straits,
Kii Suido,
Kii,
Kijushu,
Kikambala,
Kilakara,
Kilakarai,
Kilifi District,
Kina,
Kingston Harbor,
Kingston Market,
Kingston,
Kino Bay,
Kippopo,
Kirio Bay
Kisikalesi,
Kitahama Island,
Kitava Island,
Kitava,
Kitulgala,
Knights Key,
Knysna Lagoon,
Ko Lan Island,
Ko Racha Noi,
Ko Samui Harbor,
Ko Surin Island,
Kobbe Bay,
Kobbe Beach
Kobbe Beach,
Kochi Pref.,
Kochi Prefecture,
Kochi,
Kochiken,
Kocki Prefecture,
Kohchi Prefecture,
Kokoana Passage,West Prov.,
Kokram Island,
Kolo Lagoon,
Kommetjie,
Kona,
Konor,
Kor Bon Id.,
Kor Bon Island,
Kor Bon,
Kor Don area,
Kor Terkun area,
Korelevu,
Korere,
Korinthiakos Gulf,
Korinthiakpa Gulf,
Korinthiakps Gulf,
Koro Levu Reef,
Koro Levu,
Korokuu,
Korolevu Lagoon,
Korolevu,
Koror
Koror Island,
Koror,
Korotogo,
Kosgama,
Koshi Prefecture,
Kota Kinabalu,
Kota Tinggi District,
Kotu Island,
Kouara Island,
Koumac,
Kowie Coast,
Koza,
Kozhikede,
Kranji Park,
Krosno,
Ku Channel,
Ku,
Kuala Lumpur,
Kuare,
Kue Reef,
Kue Tide Flat,
Kugui,
Kui,
Kumamoto Pref.
Kume Shima,
Kunashir Island
Kurae, Wof Hagi, Yamaguchi Perfecture
Kuramathi Atoll,
Kuramothi Atoll,
Kuri Islands,
Kuril Island,
Kuril Islands,
Kushimoto,
Kushinotsu,
Kusu,
Kusui,
Kusui, Nada-Cho, Wakayama Prefecture
Kvarneric,
Kwajalain Atoll,
Kwajalein Atoll
Kwajalein Atoll,
Kwajalein Atool,
Kwajalein Island
Kwajalein Island,
Kwajalein Point,
Kwajalein airport,
Kwajalein,
Kwajalein.
Kwisa River,
Kwonloon,
Kynshu,
Kyota,
Kyoto,
Kyushu
Kyushu,
Kyushu,Fukuoka,
L'Escala (Girona),
L'uckey
L. California
La Ametlla de Mar,
La Challa,
La Cherrera Beach,
La Cholla Bay,
La Cietat,
La Cornillsa,
La Coronilla,
La Costa Island
La Cruz Island
La Cruz de Juanacaxtle,
La Cruz,
La Gaulette,
La Gonave Island,
La Gonave,
La Grange,
La Guaira,
La Habana
La Habana,
La Paloma Beach,
La Paloma Rocha,
La Paloma,
La Paloma-Rocha,
La Paraguera,
La Pargnera,
La Parguara,
La Parguera
La Parguera,
La Paz
La Paz & Cabo San Luis,
La Paz,
La Pedrara,
La Pedros,
La Penita,
La Perguera,
La Plaie,
La Polomea Harbor,
La Preneuse,
La Reunion,
La Rocha,
La Saline,
La Somone-Petite Cote,
La Union Province,
LaPaloma Rocha,
Labuk Bay,
Laccadive Islands,
Laccadives Islands,
Laccadives,
Ladies Bay,
Lady Musgrave Island
Lae,
Lagoon & all shores
Lagoon floor,
Lagoon of Lechepaul,
Lagoon,
Lagos,
Laguna Perceba,
Lajas,
Lake Nyassa
Lake Rotorua,
Lake Stypowskie,
Lake Tanganyika
Lake Tanganyika,
Lake Uppsala,
Lakshadweep Islands
Lalileud Island,
Lambi Bay,
Lami Beach,
Lami Suva,
Laminusa Island,
Laminusa Island.
Laminusa,
Lampedusa
Lampedusa Island,
Lampedusa,
Lanao Iland
Lancashire,
Landat
Langer Channel,
Langkawi Island,
Langkwai Island,
Langley Point,
Las Croabas,
Las Cruces,
Las Hadas,
Las Lajas,
Las Lopas,
Las Minas
Las Perlas Id.,
Las Perlas Ids.,
Las Perlas Islands,
Las Perlas,
Las Villas
Laslajas,
Lassawa Archepelago,
Lassi,
Lat. 25.1, Lon. 84.2
Lat.25'1, Log.84.2
Lat.25.1, Lang.84.2,
Lat.25.1, Lon.84.2,
Lat.25.1, Long.84.2
Lat.25.1, Long.84.2,
Lat.25.1; Lon.84.2
Lat.25.1; Lon.84.2,
Latitude 25.o, Long. 84.2
Laura, Majaro,
Laurenco Marquez,
Layon de la Saline,
Layte Id.,
Layte,
Lazarute,
Le Cholart,
Le Goulet,
Le Grande Coude,
Le Grau du Roi,
Le Mome,
Le Morne,
Le Possession,
Le Touquet,
Lea,
Leasks Bay,
Lee Co., Florida,
Leeward Island,
Leeward Islands,
Leghorn (Livorno),
Leghorn,
Legundi Island,
Leguni Island,
Lehte,
Lejas,
Lengeboan Lagoon,
Leon,
Leopoldville,
Les Arcadiens,
Les Arcadines,
Les Cayes,
Les Mamillas Islands,
Lesser Antilles,
Lesser Sunda Island,
Lesser Sunda Islands
Lesser Sunda Islands,
Lesser Sundas,
Lesvos Island,
Leun Kuysna Lagoon,
Leyet Gulf,
Leyte Gulf,
Leyte,
Leyte, Villaba,
Leyti,
Libertad,
Liberty Co., Georgia,
Liberty County, Georgia
Liberty County, Georgia,
Liberville,
Libreville,
Lido LeCrana ?
Lido,
Lifu Island,
Lighthouse Beach
Lignumvitae Keys,
Ligurian Sea,
Likoni,
Lilnja,
Lilumbran,
Lima
Lima,
Limburg,
Limestone Beach,
Limi-Lutraki,
Line Islands,
Linga Linga Beach,
Lisbon,
Liti Levu Island,
Little Adan,
Little Aden,
Little Bay
Little Cayman Island
Little Dix Bay,
Little Gonaive Island,
Little Islands,
Livorno (Leghorn),
Livorno,
Llududa,
Lo de Marco,
Lobito
Lobos Island,
Lodi Lagoon,
Lodingen,
Loffa Co., Western Province,
Lolarau Island,
Lolarua Island,
Lomblen,
Lombok,
London,
Londonderry County,
Londonderry,
Long Dilton
Long Hai
Long Is.,
Long Island
Long Island Sound
Long Island,
Long Island, N.Y.,
Long Island, NY
Long Island, New York
Long Island, New York,
Long Island, Oyster Bay,
Long.84.2 Lat.25.1
Long.84.2, Lat. 25.1
Long.84.2, Lat.25.1,
Longley Point,
Loo Choo,
Lopom Island,
Loquillo
Lord Hood Island
Lord Hood's Island
Loreto
Loreto Channel,
Loreto,
Lorient,
Los Angeles Bay,
Los Angeles County
Los Banos
Los Chilenos,
Los Coronados,
Los Cristianos (Tenerife)
Los Frailes Canyon,
Los Frailes,
Los Lopas,
Los Michos,
Los Pajaros Island,
Los Perlas Archepelago,
Los Roques Islands,
Los SAntos
Los Santos
Los Santos Province
Los Tutumos
Los Tutumos,
Los dos Roques
Louisaide Archipelago,
Louisiade Archipelago,
Louisiana
Louisiana,
Louisiana, Mississippi Delta,
Lousiana,
Lower California
Lower California,
Lower Florida Keys
Lower end of the Gulf of California
Loyalty Islands
Loyalty Islands,
Lozon Island,
Lu Tao,
Luban
Lubang
Lubang Island,
Lubang Islands
Lubang,
Lucap Pt.
Lucop Point,
Luguillo Beach,
Luhang,
Lukunor,
Luma,
Lunenberg County,
Lungga River Mouth,
Luquillo
Luquillo Mts.
Luquillo National Forest,
Luquillo,
Luzern,
Luzon
Luzon Id.,
Luzon Island
Luzon Island,
Luzon Province,
Luzon,
Luzon,.
Lyte,
Lyttleton Harbour,
M'Bur,
M.Sabana,
Macatan Island,
Macedonia,
Machinato Reef,
Macta Island,
Mactan Channel,
Mactan Id.,
Mactan Is.
Mactan Island,
Mactan Island, Cebu,
Mactan Straits,
Mactan,
Mactan, Cebu,
Mactan, Id.,
Macten Isl., Cebu,
Macten Island,
Macton Island,
Madagascar
Madame River Mouth,
Madang Harbor,
Madang Prov.
Madang Province,
Madang,
Madeira Island,
Madeira,
Madiera Islands
Madrackui Point,
Madras
Madras Island,
Madras,
Madras.
Madrass,
Mafia Group,
Magadiscio (Muqdisho),
Magaruque Id. (?),
Magaruque Id.(?),
Magaruque Island,
Magdalena Bay,
Magdalena Island
Magdalo,
Magellan Bay,
Magellan Channel,
Magellanic Province,
Magenta Beach,
Magnin Point,
Magonta,
Magueda Bay,
Magueyes Lab.,
Mahaiarea,
Mahaiatea,
Maharashtra
Mahe Id.,
Mahe Island,
Mahe,
Mahebarq,
Mahebourg,
Mahia Bay,
Mahia Peninsula,
Mahia,
Mahili (?),
Mahina,
Mahnebourg,
Mahoot,
Mai Pref.,
Mai,
Mailaita,
Main
Main,
Maine
Maine,
Maine, Waldo & Knox Counties,
Maine29
Mainland
Maizuru,
Majorca,
Majunga,
Majura,
Majuro Atoll,
Majuro,
Makaha'a Id.,
Makahas Island,
Makatea Island,
Makei Island
Makiminato,
Makira Ulawa Prov.,
Makiyama
Makiyama,
Makua Point,
Makung Island,
Makung,
Makuta Island,
Malacca
Malacca Strait,
Malacca Straits,
Malaga Coast,
Malaga,
Malaiata,
Malaita Id.,
Malaita Island
Malaita Island,
Malaita Reef,
Malaita,
Malaita, Ataa reef,
Malaita, NE coast,
Malajta Island
Malakal Island near Koror Island
Malamata Island
Malapoa,
Malawai Channel,
Malay Peninsula,
Malaysia Peninsula,
Malaysia,
Maldive Island,
Maldive Islands,
Maldonado
Maldonado Point
Maldonado,
Maldondo,
Male Atoll,
Male Islands,
Male,
Malela,
Malindi,
Mallilla,
Mallorca,
Malmok,
Maloldeilei Island,
Maloloelei,
Malololei,
Malololeila,
Malololeilei
Malololeilei Island,
Malololeilei,
Malololulei,
Malta,
Maltan Island, Cebu
Maluita,
Mamanuca Group,
Manado,
Manava Island,
Manawalu coast,
Manawatre Coast,
Manawatu Coast
Manche,
Manchester Region,
Mandalaya Korfezi,
Mandave
Mandeville,
Mangaf,
Mangrove Island
Manibul Id.,
Manicahan,
Manihi Atoll,
Manihi Island,
Manihi,
Manila Bay,
Manila,
Manilla
Manilla Bay
Manilla Bay,
Manilla,
Manley,
Manly Beach,
Mannin Bay,
Mano River Drainage,
Manobel Island,
Mansalay Id.,
Mantanchen,
Mantanzas Bay,
Manuka Harbor,
Manukau Harbor,
Manukau Harbour,
Manukau,
Manus Id.,
Manus Island,
Manus,
Manzamella Beach,
Manzanello,
Manzanilla,
Manzanille,
Manzanillo
Manzanillo,
Manzanilo,
Manzatlan,
Manzatlin,
Manzillo,
Manznillo,
Maori Bay,
Maputo,
Maqueda Bay,
Maquesha Bay,
Marad Sound,
Marakai Atoll,
Marakei Atoll,
Marakesh,
Maramasike Passage,
Maranduque Island,
Maranduque,
Maranon
Maranon,
Marau Sound,
Marawatu Coast,
Marawettie Coast,
Marbate,
Marbella,
Marche Marchal,
Mardinuque,
Mareinduque,
Margarita Id.,
Margarita Island
Margarita Island,
Margarita Island, Porlamar,
Margarita Island.
Margarite Island,
Margawhai,
Maria Island,
Maria Madre Island,
Maria Magdalena Island
Mariana Back Ark Basin,
Mariana Is.,
Mariana Islands,
Marianas Is.,
Mariannas,
Mariduque Island,
Mariel
Mariel,
Marigot,
Marindique Id.,
Marindique,
Marindugue Island,
Marindugue,
Marinduque
Marinduque Bay,
Marinduque Id.,
Marinduque Island
Marinduque Island,
Marinduque Prov.,
Marinduque Province,
Marinduque,
Marinduque, Boac,
Marinduque, Gasan Peninsula,
Marinduque, Luzon,
Marinduque, Polo Island,
Marine Hole,
Marino de Pulsano,
Marion County, Florida,
Marishsa Island,
Marivales,
Markung Island,
Marlborough Sound
Marlborough Sounds,
Marlborough,
Marmora,
Marovo Lagoon,
Marquasas Islands,
Marquedes Bay,
Marquesa Islands,
Marquesas Ids.,
Marquesas Is.,
Marquesas Island,
Marquesas Islands,
Marquesas Isls.
Marquesas,
Marquessa Is.,
Marqusas Islands,
Marsa al Et
Marsa al,
Marseille Harbor,
Marseille,
Marseilles,
Marshall Atoll,
Marshall Bay,
Marshall Ids.
Marshall Ids.,
Marshall Is.,
Marshall Islands
Marshall Islands,
Martinique
Martinique,
Maru Sound,
Marukau Harbor,
Maryland
Maryland,
Maryland, Kent Island,
Maryland,Chesapeake Bay,
Masbate Id.,
Masbate Island,
Masbate,
Mascarene Islands,
Mascarene Ridge
Mascarene Ridge,
Maseera Island,
Mashike Teshio,
Mashira Island,
Masirah
Masirah Island
Masirah Island,
Masirah,
Maskate Island,
Masqat,
Masra al Et
Masriah Island
Mass.
Massachesetts
Massachsetts,
Massachucetts,
Massachusettes,
Massachusetts
Massachusetts coast,
Massachusetts,
Massachusetts, Atlantic Ocean,
Massachusetts, Cape Ann,
Massachusetts, Cape Cod
Massachusetts, Cape Cod,
Massachusetts, Gloucester,
Massachussets
Massachussetts
Massachussetts,
Massahusetts,
Massechusetts,
Massish Island,(?)
Masssachusetts
Mastro Del Campo Island,
Masulipotram,
Matachen,
Matai Bay,
Mataing,
Matamoras,
Matanchen,
Matansas Bay,
Matanzas Bay,
Matanzas,
Matanzas, Madruga,
Matarangi Reef,
Mataressas Bay,
Matauri Bay,
Matei Island
Matenchen Bay,
Matgue Reef,
Mathewtown,
Matibane,
Mato Island,
Matrachmi Point,
Matrah,
Matuma
Matuma,
Matupi Island,
Matupi,
Maui,
Mauparoa,
Mauritania
Mauritania,
Mauritius Island,
Mauritius,
Mayaguez
Mayaguez,
Mayagueze,
Mayaquez,
Mayaqueza
Mayaqueze,
Mayo County,
Mazagan,
Mazatlan
Mazatlan & Gulf of California,
Mazatlan Area,
Mazatlan,
Mazatlan.
Mazatland,
Maztlan,
Mbenga Island
Mbour,
Mbweni
Mcleodes Bay,
Mecki-Zecki Reef,
Medeterranean Sea
Medeterranean Sea,
Medidora Island,
Mediterranaean
Mediterranaen Sea
Mediterranean
Mediterranean Sea
Mediterranean Sea,
Mediterranean,
Mediterranian Sea,
Mei Pref.
Mei Pref.,
Mei Prefecture
Mei Prefecture,
Mekong Valley,
Mekran coast
Mele Bay,
Mele Bay, Port Vila
Melilla
Melilla,
Mellila,
Melololeilei,
Melong Island,
Mendocino County,
Menzanillo,
Mercury Bay,
Merguri Archipelago,
Meritzo,
Mersing,
Mersing.
Mesquite Island,
Meti-saki Reef,
Mew York
Mexico,
Meyer Island
Meze,
Mhe Island,
Mia Mia,
Miami,
Miamia
Miamia,
Michegan
Michigan
Michigan,
Michigan, Benzia Co.,
Michigan, Gd.Traverse Co.,
Michigan, Lenamee Co.,
Michigan, Macomb County,
Michoacan,
Micoacan
Mid-Gulf at N. end San Felipe,
Midanao,
Middle Caicos,
Middle Florida Keys
Middle San Benito Island,
Middletown
Midland Islands,
Midway Is.,
Midway Island,
Mie Pref.,
Mie Prefecture,
Mie prefecture,
Mie,
Migagi Ken,
Mikawa
Mikawa Bay,
Mikawa Pref.,
Mikawa,
Mikawa-Isshiki,
Mikawa-isshiki
Mill Bay,
Miller's Point,
Mina Saud,
Minabe Wakayama,
Minabe,
Minanao,
Mindanao
Mindanao Island
Mindanao Island,
Mindanao Sea
Mindanao,
Mindanao, Balut Island,
Mindanao, Davao,
Mindanao.
Mindaneo
Mindano,
Mindanoa,
Mindaro
Mindaro,
Mindenao,
Mindinao Island,
Mindinao,
Mindonao
Mindor,
Mindora
Mindora,
Mindoro
Mindoro Id,
Mindoro Id.,
Mindoro Island
Mindoro Island,
Mindoro Strait,
Mindoro,
Mio,
Mira,
Miramar Colima,
Miranda
Miranda,
Misaki,
Misamis,
Misawa,
Misima Id.,
Misima area,
Misima,
Miss. Drainage
Miss. River drainage
Mississippi
Mississippi River
Mississippi River,
Mississippi,
Missouri
Missouri,
Missouri, Butler County,
Missouri, Crawford County,
Missouri, Fenton County,
Missouri, Fenton,
Missouri, Franklin  County,
Missouri, Franklin County,
Missouri, Gasconade County,
Missouri, Madison County,
Missouri, Ozark County,
Missouri, Reynolds County,
Missouri, S.Louis County,
Missouri, Shannon County,
Missouri, Shanon County,
Missouri, St. Charles County,
Missouri, St. Louis County,
Missouri, St.Charles County,
Missouri, St.Louis County,
Missouri, Texas County,
Missouri, W. of Fredericktown
Missouri, Wayne County,
Miyake-jima
Mladanadfo Point,
Moanda,
Mocambique,
Mocha,
Modagiscio,
Moen Island,
Mogadicio,
Mogadiscio
Mogadiscio (Muqdisho),
Mogadiscio,
Mogadisho,
Mogadishu
Mogadishu (Muqdisho),
Mogadishu (muqdisho)
Mogadishu,
Mogadoscio,
Mogdishu,
Mogote d.Valle de Cabezas,
Mohie Beach,
Mokawa,
Mololo Id.,
Mololo Island,
Molololeilei,
Moluccas Islands,
Moluccas [Maluku] Islands,
Moluccas,
Moluccus,
Mombasa Town,
Mombasa,
Mombassa,
Mombetsu,
Momi Island, Viti Levu,
Mona Island
Mona Island,
Mona Passage,
Mondoro,
Monihi Island,
Monotapu Beach,
Monroe Co., Florida
Monroe Co., Florida Keys
Monroe Co., Florida,
Monroe County
Monroe County,
Monroe County, Florida
Monroe County, Florida,
Mont Passage,
Mont St. Michel,
Montago Bay
Montago Bay,
Montague,
Montalva Bay
Montana,
Monte Circeo,
Monte Cristi
Monte Oscuro Beach,
Monte Oscuro Mountains,
Montecristo Island,
Montego Bay
Montego Bay,
Montego Beach
Montejo Bay,
Monterey County,
Monterey,
Montevideo,
Montijo Bay,
Montlto Di Castro,
Montoyo Bay,
Moonta Bay,
Mooraea,
Moorea
Moorea Harbor,
Moorea Island,
Moorea Lagoon,
Moorea,
Moorea, Society Islands,
Mope
Morau Beach,
Morau Sound,
Morea Lagoon,
Morehead City,
Morne Hotel area,
Morne Hotel,
Morne Plage Hotel,
Morne Plage,
Morobe District
Morocco,
Morogoro District,
Morombe,
Morro Colorado,
Mosquito Island,
Mossel Bay
Mossel Bay Cape,
Mossel Bay,
Mossuril,
Motel Island,
Motil Island,
Moto Tapu,
Motu Tapu,
Motu Tiahura,
Motueka Estuary,
Moumea,
Mount Maunganui Bay,
Mounu Reef,
Mouth Lungga River,
Mouth of Congo River,
Mouth of Pine River,
Mozambique Cidade
Mozambique Cidade,
Mozambique Island,
Mozambique,
Mpatano,
Mt. Elgon,
Mt. Maunganui,
Mt. Mounganui,
Mt. Pelee,
Muchigan,
Mudrackni Point,
Mudrackui Point,
Mudrckui Point,
Muidoro,
Muizenberg,
Mulege,
Muletupu Island,
Munda,
Mundenao,
Muria Island,
Muriwai,
Musae Island,
Muscat
Muscat,
Museera Island,
Musha-maskali,
Mutsu Bay,
Myaberg,
Myora,
Myrabug,
Mßlaga,
N'Bor,
N'Go Bay,
N'Gor,
N'Tangam, W. Nossi Be,
N'Thyloyane,
N'thlongane,
N-Sardinien,
N. Auckland,
N. Baja California,
N. Carolina
N. Cebu,
N. Cornwall,
N. E. Palawan,
N. Fredericksted
N. Guam,
N. Kent,
N. Mogadiscio,
N. Natal,
N. Roatan,
N. Samar,
N. Somerset,
N. Tanya,
N. Tor,
N. W.
N. W. Cape,
N. W. Devon,
N. W. Scotland,
N. W. Sumatra
N. W.,
N. Wales,
N. of Mayaguez
N. of Mogadishu,
N. of Mulege,
N. of Noa Power Pt.
N.Aukland,
N.Borneo,
N.C.S. Beach,
N.Carolina,
N.E.
N.E. Kelatan,
N.E. Natal,
N.E. Scotland,
N.E. of Lampedusa,
N.E.,
N.E.Africa,
N.E.Cebu,
N.E.Florida,
N.E.Natal,
N.E.Point Mabul Island,
N.East Africa,
N.Natal,
N.Nosy Komba,
N.O.""Jean-Charcot""BIOCAL,
N.Taufa,
N.W.
N.W. Cape Province,
N.W. Cape,
N.W. Florida
N.W. Florida,
N.W. Leyte,
N.W. Nossi Be,
N.W. Scotland,
N.W.,
N.W., Nossi Kisimani,
N.W.Cape Province,
N.W.Cape,
N.W.Nossi Be,
N.Y.
N.of Dar Es Salaam,
N.of Dona Power Pl.,
N.side Sipidon Island,
N;Gor,
NAVFAC Beach,
NCS Beach,
NE Cebu
NE Cebu Island
NE Pt. Urukthapel Island,
NE coast Malaita,
NE coast island,
NE coast of
NE coast of Malaita
NE coast of Malaita Island,
NE coast of Malaita,
NE coast of Malata,
NE coast,
NE coast, Malaita
NE coast, Malaita,
NE of Lala Nek,
NNW of Tulear,
NW Cape,
NW Palawan
NW Roatan Island,
NW Samar Island,
NW Shore Vieques
NW coast of Washington,
NW shore Vieques
NW, Nossi Be,
NW, Nosy Be,
Na am-Masra el Et,
Nacala Bay,
Nacala,
Nacala, Conducia Bay,
Nada,
Nada, Wakayama Prefecture
Nada-Cho,
Nada-Cho, Wakayama
Nadi Bay,
Nadroga Reef,
Nadu Cho,
Nagai,
Nagasaki Pref.,
Nagasaki Prefecture,
Nagasaki,
Nagasaki,Shimabara,
Nagasaki-Ken,
Nagoya,
Nahara (Nahariyya)
Nahariya,
Naharya,
Naigi,
Nairobi,
Nakagusuko Bay,
Nakagusuku Bay,
Nakualofa,
Namala,
Namale Reef,
Namale,
Namibia,
Nananu-i-ra island
Nananu-i-ra,
Nandi District, Western Kenya
Nandi,
Naos Island,
Napier,
Naples
Naples,
Naranja Island,
Narit Island,
Nasbat
Naskali Island,
Nassau
Nassawah,
Nasula Reef,
Natal
Natal Bay,
Natal Coast
Natal Coast,
Natal Province
Natal Province,
Natal South Coast,
Natal coast,
Natal,
Natal, 10 miles south Durban,
Natal, Durban Bay,
Natal, Durban,
Natal, N.Duban Coast,
Natal, Reuion Rocks,
Natal, Reuion,
Natal, Reunion Rock,
Natal, Reunion Rocks
Natal, Reunion Rocks,
Natal, So. Coast,
Natal, South coast,
Natal, Umloti,
Natal, south of Durban,
Natal,10 miles off Durban,
Natal,Durban,
Nathula Island,
National Academy of Sciences,
Native Market,
Natla,
Natuma,
Naujan,
Naukapenparam Reef,
Naukapenparum Reef,
Navarit
Navarit,
Navassa Island,
Naviti Bay,
Naviti Beach,
Navity Bay,
Navy Bay
Nayarat,
Nayarit
Nayarit Bay,
Nayarit,
Nayarit, Isolote Is.,
Nayarit, La Penita,
Nayarit, Punta Mita,
Nayarit,Bandaras Bay,
Nayrit,
Nboro,
Ndravuni Island,
Near Constanta,
Near Cork,
Near Coronado Island,
Near Coronados Islands,
Near Genua,
Near Kingston Market,
Near Koror,
Near La Paz,
Near Lorengo Marquez
Near Madras,
Near Margherita
Near Mazatlan,
Near Muscat,
Near Panama City,
Near Pesaro,
Near Reef Hotel,
Near Rimini,
Near Rome,
Near Sorobon Bonaire
Near Venice,
Near Walbrzych,
Near shoreline,
Nebraska
Neco Island,
Negev,
Negroes Island,
Negros Id.,
Negros Ids.,
Negros Island,
Negros Islands,
Negros Or.
Negros,
Neho Island,
Nekon Harbor,
Nelson
Nelson Area,
Nelson Beach,
Nelson Harbour,
Nelson and Whangerai,
Nelson area,
Nelson,
Nengo Nengo,
Nengo Nengu,
Nepean Sea Rd.
Nepean Sea Rd.,
Nepean Sea,
Nes Caledonia,
Netherland Antilles
Netherland Antilles,
Neufchatel,
Nevis
Nevis Isl, St.Kitts & Nevis
Nevis Isl., St. Kitts & Nevis
Nevis Island,
New Britain
New Britain Id.,
New Britain Iskand,
New Britain Island,
New Britain,
New Briton,
New Britten,
New Brunswick,
New Caledobnia,
New Caledonia
New Caledonia,
New Catelonia,
New England
New England,
New Georgia
New Georgia Group,
New Georgia Island,
New Georgia,
New Georgia, Yupi Is.
New Georgia, Yupi Isld.,
New Guinea
New Hampshire,
New Hebrides,
New Hemshire, Cheshire County,
New Ireland,
New Jersaey,
New Jersey
New Jersey,
New Jersey, Belleville
New Jersey, Bergen County,
New Jersey, Cape May County
New Jersey, Mamouth County,
New Jersy,
New London,
New Mexico
New Plymouth,
New Prov.
New Providence
New York
New York City,
New York State,
New York,
New York,  Oneida Co.
New York, Adirondac Mts.
New York, Albany Co.,
New York, Bronx,
New York, Brooklyn,
New York, Columbia Co.
New York, Columbia County,
New York, Dutchess Co.
New York, Dutchess Co.,
New York, Dutchess County
New York, Dutchess County,
New York, Green County,
New York, Herkimer County,
New York, Islip,
New York, Jamaica Bay,
New York, Long Island,
New York, Montauk,
New York, Nassau County,
New York, Oneida Co.
New York, Oneida Co.,
New York, Orient Poitn,
New York, Ostego Co.
New York, Otsago Co.,
New York, Otsego Co.
New York, Otsego County,
New York, Peckville,
New York, Rensselaer County,
New York, Rensselear County,
New York, Richmond Co.,
New York, Rockland Co.,
New York, St.Lawrence Co.
New York, St.Lawrence County,
New York, Staten Island,
New York, Thomkins County,
New York, Tomkins Co.
New York, Ulster Co.
New York, Ulster Co.,
New York, Ulster County,
New York, Westchester Co.,
New York, Westchester County,
New York, Westchester,
New York, Westport,
New York, Yates County
New York,Columbia Co.
New York,Columbia County,
New York,Dutchess Co.
New York,Dutchess Co.,
New York,Dutchess County,
New York,Lomg Island,
New York,Long Island,
New York,Orange County,
New York,Richmond Co.,
New York,St.Lawrence Co.,
New York,Ulster Co.
New Zealand
Ngar,
Ngariungens Island,
Ngemelis,
Ngeruchablong,
Ngeruchoblang Island,
Ngmelis
Ngmelis,
Ngo Bay,
Ngor,
Nha Trang
Nha Trang Harbor
Nha Trang Harbor,
Nha Trang harbor,
Nha Trang,
Nha,
Nialek,
Nice
Nickel Bay,
Nico Island,
Nicobar Island,
Nightingale Island,
Nigor,
Niikawa Toyama,
Nimity Beach,
Nimowa Island,
Ninoa Island,
Niodor,
Nirea-Hoa,
Nishinomiya,
Njkobing Mors,
Njobing Mors,
No. Cebu,
No. Hokkaido,
No. Makassar Straits,
No.Borneo,
No.Wellington Coast,.
Noapula Island,
Noemboer,
Noesi Be,
Noir Bay,
Noire Bay,
Nolasco Island,
Nombre de Dios,
Noongur Reef,
Noordwink,
Nordsea,
Nordup,
Norfolk Ridge,
Norfolk,
Normanby area,
Normandy
Normandy,
Normanville,
Norte
Norte San Luis,
North
North & east shore,
North Africa
North Africa,
North Auckland,
North Auckland, East Coast,
North Aukland,
North Beach of Eilat,
North Beach,
North Bengal
North Bland,
North Borneo,
North Caicos Island,
North Canterbury,
North Cape
North Cape Block,
North Cape,
North Carolina
North Carolina,
North Carolina, Ocracoke,
North Carolina.
North Catolina
North Cebu,
North Coast,
North Corfu,
North Duban,
North East
North East Africa,
North East Coast,
North East coast Peale,
North East coast,
North East,
North End,
North Florida,
North Grange Island,
North Hokkaido,
North Id.,
North Inhaca Island,
North Island
North Island,
North Island, East coast,
North Island, EastCoast,
North Kattegat
North Kattegat,
North Keeking,
North Land,
North Malaita,
North Mediterranean,
North Mindanao,
North Mogadiscio,
North Mombasa,
North Natal,
North Palawan Island,
North Palawan,
North Peru
North Port Amelia,
North Punta del Este,
North Queensland,
North Sea
North Sea,
North Sound,
North Tipilao Point,
North Vitu Levu,
North Washington,
North West
North West Cape,
North West Nelson,
North West coast,
North West,
North Western Cape,
North Zululand,
North and east coast,
North and east shore,
North coast Peala,
North coast Peale,
North coast,
North end of El Cayo
North end of Island
North end of runway,
North of Cayenne,
North of Mayaquez,
North of Mazatlan
North of Mazatlan,
North of Mombasa,
North of Nossi Komba,
North of Port Amelia,
North of Puerto Penasco,
North of Punta del Este,
North of Santa Cruz,
North of Table Bay,
North ridge,
North shore,
North tip of Gulf of Akaba,
North western Peninsula,
North,
North, North Sea,
North-East,
North-West,
North-west,
North/West,
Northeast Hokkaido Island,
Northeast Pacific
Northeast coast Malaita,
Northeast coast,
Northeast shore,
Northeast,
Norther Omekang,
Northern
Northern Baja California,
Northern Bohol,
Northern California Coast,
Northern California,
Northern Coast,
Northern Honshu,
Northern Mernoo slope,
Northern Natal,
Northern Seas
Northern tip of North Island
Northern tip of North Island,
Northern,
Northland
Northland,
Northland, Mokohinau Islds,
Northland, Waitangi,
Northland,Bay of Islands,
Northland,East Coast,
Northland.
Northwest Atlantic
Northwest Atlantic / Laborador Sea
Northwest Florida,
Northwest Java,
Northwest side of Coronados Island
Northwest,
Northwestern Hawaiian Islands
Nose Be,
Nosey Komba,
Nosey Kombo,
Nosey-Be,
Nosi Bay,
Nosi Be,
Nosi'be,
Nosse Be,
Nosse-Be,
Nossi Bay,
Nossi Be,
Nossi Be, Station H29,
Nossi Fali,
Nossi Iranja,
Nossi Kisimani
Nossi Kisimanig,
